seqname	sample	bp	cov	del	ins	indel	delRatio	insRatio	indelRatio	ReadNoDel	NoDelRatio
delreporter_original_BFP_PCR_pr870_pr875	BFP	1043	1229	110	1	111	0.0895036615	0.0008136697	0.0903173312	1119	0.9104963385
delreporter_original_BFP_PCR_pr870_pr875	BFP	1044	1229	110	1	111	0.0895036615	0.0008136697	0.0903173312	1119	0.9104963385
delreporter_original_BFP_PCR_pr870_pr875	BFP	1045	1229	112	3	115	0.0911310008	0.002441009	0.0935720098	1117	0.9088689992
delreporter_original_BFP_PCR_pr870_pr875	BFP	1046	1229	140	0	140	0.113913751	0	0.113913751	1089	0.886086249
delreporter_original_BFP_PCR_pr870_pr875	BFP	1047	1229	140	0	140	0.113913751	0	0.113913751	1089	0.886086249
delreporter_original_BFP_PCR_pr870_pr875	BFP	1048	1229	110	1	111	0.0895036615	0.0008136697	0.0903173312	1119	0.9104963385
delreporter_original_BFP_PCR_pr870_pr875	BFP	1049	1229	110	0	110	0.0895036615	0	0.0895036615	1119	0.9104963385
delreporter_original_BFP_PCR_pr870_pr875	BFP	1050	1229	111	0	111	0.0903173312	0	0.0903173312	1118	0.9096826688
delreporter_original_BFP_PCR_pr870_pr875	BFP	1051	1229	107	0	107	0.0870626526	0	0.0870626526	1122	0.9129373474
delreporter_original_BFP_PCR_pr870_pr875	BFP	1052	1229	108	15	123	0.0878763222	0.0122050448	0.100081367	1121	0.9121236778
delreporter_original_BFP_PCR_pr870_pr875	BFP	1053	1229	107	0	107	0.0870626526	0	0.0870626526	1122	0.9129373474
delreporter_original_BFP_PCR_pr870_pr875	BFP	1054	1229	178	23	201	0.1448331977	0.018714402	0.1635475997	1051	0.8551668023
delreporter_original_BFP_PCR_pr870_pr875	BFP	1055	1229	107	0	107	0.0870626526	0	0.0870626526	1122	0.9129373474
delreporter_original_BFP_PCR_pr870_pr875	BFP	1056	1229	107	2	109	0.0870626526	0.0016273393	0.0886899919	1122	0.9129373474
delreporter_original_BFP_PCR_pr870_pr875	BFP	1057	1229	107	0	107	0.0870626526	0	0.0870626526	1122	0.9129373474
delreporter_original_BFP_PCR_pr870_pr875	BFP	1058	1229	136	0	136	0.1106590724	0	0.1106590724	1093	0.8893409276
delreporter_original_BFP_PCR_pr870_pr875	BFP	1059	1229	136	2	138	0.1106590724	0.0016273393	0.1122864117	1093	0.8893409276
delreporter_original_BFP_PCR_pr870_pr875	BFP	1060	1229	139	2	141	0.1131000814	0.0016273393	0.1147274207	1090	0.8868999186
delreporter_original_BFP_PCR_pr870_pr875	BFP	1061	1229	136	0	136	0.1106590724	0	0.1106590724	1093	0.8893409276
delreporter_original_BFP_PCR_pr870_pr875	BFP	1062	1229	137	5	142	0.1114727421	0.0040683483	0.1155410903	1092	0.8885272579
delreporter_original_BFP_PCR_pr870_pr875	BFP	1063	1229	140	1	141	0.113913751	0.0008136697	0.1147274207	1089	0.886086249
delreporter_original_BFP_PCR_pr870_pr875	BFP	1064	1229	135	6	141	0.1098454028	0.0048820179	0.1147274207	1094	0.8901545972
delreporter_original_BFP_PCR_pr870_pr875	BFP	1065	1229	144	2	146	0.1171684296	0.0016273393	0.1187957689	1085	0.8828315704
delreporter_original_BFP_PCR_pr870_pr875	BFP	1066	1229	134	1	135	0.1090317331	0.0008136697	0.1098454028	1095	0.8909682669
delreporter_original_BFP_PCR_pr870_pr875	BFP	1067	1229	134	0	134	0.1090317331	0	0.1090317331	1095	0.8909682669
delreporter_original_BFP_PCR_pr870_pr875	BFP	1068	1229	135	8	143	0.1098454028	0.0065093572	0.11635476	1094	0.8901545972
delreporter_original_BFP_PCR_pr870_pr875	BFP	1069	1229	135	1	136	0.1098454028	0.0008136697	0.1106590724	1094	0.8901545972
delreporter_original_BFP_PCR_pr870_pr875	BFP	1070	1229	142	0	142	0.1155410903	0	0.1155410903	1087	0.8844589097
delreporter_original_BFP_PCR_pr870_pr875	BFP	1071	1229	134	0	134	0.1090317331	0	0.1090317331	1095	0.8909682669
delreporter_original_BFP_PCR_pr870_pr875	BFP	1072	1229	134	1	135	0.1090317331	0.0008136697	0.1098454028	1095	0.8909682669
delreporter_original_BFP_PCR_pr870_pr875	BFP	1073	1229	135	2	137	0.1098454028	0.0016273393	0.1114727421	1094	0.8901545972
delreporter_original_BFP_PCR_pr870_pr875	BFP	1074	1229	133	3	136	0.1082180635	0.002441009	0.1106590724	1096	0.8917819365
delreporter_original_BFP_PCR_pr870_pr875	BFP	1075	1230	133	1	134	0.1081300813	0.0008130081	0.1089430894	1097	0.8918699187
delreporter_original_BFP_PCR_pr870_pr875	BFP	1076	1230	140	2	142	0.1138211382	0.0016260163	0.1154471545	1090	0.8861788618
delreporter_original_BFP_PCR_pr870_pr875	BFP	1077	1230	140	1	141	0.1138211382	0.0008130081	0.1146341463	1090	0.8861788618
delreporter_original_BFP_PCR_pr870_pr875	BFP	1078	1230	140	2	142	0.1138211382	0.0016260163	0.1154471545	1090	0.8861788618
delreporter_original_BFP_PCR_pr870_pr875	BFP	1079	1230	145	15	160	0.1178861789	0.012195122	0.1300813008	1085	0.8821138211
delreporter_original_BFP_PCR_pr870_pr875	BFP	1080	1230	187	5	192	0.1520325203	0.0040650407	0.156097561	1043	0.8479674797
delreporter_original_BFP_PCR_pr870_pr875	BFP	1081	1230	178	0	178	0.1447154472	0	0.1447154472	1052	0.8552845528
delreporter_original_BFP_PCR_pr870_pr875	BFP	1082	1230	236	2	238	0.1918699187	0.0016260163	0.193495935	994	0.8081300813
delreporter_original_BFP_PCR_pr870_pr875	BFP	1083	1230	237	40	277	0.1926829268	0.0325203252	0.225203252	993	0.8073170732
delreporter_original_BFP_PCR_pr870_pr875	BFP	1084	1230	261	1	262	0.212195122	0.0008130081	0.2130081301	969	0.787804878
delreporter_original_BFP_PCR_pr870_pr875	BFP	1085	1230	268	16	284	0.2178861789	0.0130081301	0.2308943089	962	0.7821138211
delreporter_original_BFP_PCR_pr870_pr875	BFP	1086	1230	340	2	342	0.2764227642	0.0016260163	0.2780487805	890	0.7235772358
delreporter_original_BFP_PCR_pr870_pr875	BFP	1087	1230	345	7	352	0.2804878049	0.0056910569	0.2861788618	885	0.7195121951
delreporter_original_BFP_PCR_pr870_pr875	BFP	1088	1230	352	55	407	0.2861788618	0.0447154472	0.3308943089	878	0.7138211382
delreporter_original_BFP_PCR_pr870_pr875	BFP	1089	1230	352	0	352	0.2861788618	0	0.2861788618	878	0.7138211382
delreporter_original_BFP_PCR_pr870_pr875	BFP	1090	1230	364	0	364	0.2959349593	0	0.2959349593	866	0.7040650407
delreporter_original_BFP_PCR_pr870_pr875	BFP	1091	1230	371	33	404	0.3016260163	0.0268292683	0.3284552846	859	0.6983739837
delreporter_original_BFP_PCR_pr870_pr875	BFP	1092	1230	410	1	411	0.3333333333	0.0008130081	0.3341463415	820	0.6666666667
delreporter_original_BFP_PCR_pr870_pr875	BFP	1093	1230	442	5	447	0.3593495935	0.0040650407	0.3634146341	788	0.6406504065
delreporter_original_BFP_PCR_pr870_pr875	BFP	1094	1230	537	88	625	0.4365853659	0.0715447154	0.5081300813	693	0.5634146341
delreporter_original_BFP_PCR_pr870_pr875	BFP	1095	1230	430	101	531	0.3495934959	0.0821138211	0.4317073171	800	0.6504065041
delreporter_original_BFP_PCR_pr870_pr875	BFP	1096	1230	485	4	489	0.3943089431	0.0032520325	0.3975609756	745	0.6056910569
delreporter_original_BFP_PCR_pr870_pr875	BFP	1097	1230	426	1	427	0.3463414634	0.0008130081	0.3471544715	804	0.6536585366
delreporter_original_BFP_PCR_pr870_pr875	BFP	1098	1230	431	0	431	0.3504065041	0	0.3504065041	799	0.6495934959
delreporter_original_BFP_PCR_pr870_pr875	BFP	1099	1230	393	4	397	0.3195121951	0.0032520325	0.3227642276	837	0.6804878049
delreporter_original_BFP_PCR_pr870_pr875	BFP	1100	1230	375	3	378	0.3048780488	0.0024390244	0.3073170732	855	0.6951219512
delreporter_original_BFP_PCR_pr870_pr875	BFP	1101	1230	358	1	359	0.2910569106	0.0008130081	0.2918699187	872	0.7089430894
delreporter_original_BFP_PCR_pr870_pr875	BFP	1102	1230	352	0	352	0.2861788618	0	0.2861788618	878	0.7138211382
delreporter_original_BFP_PCR_pr870_pr875	BFP	1103	1230	353	2	355	0.2869918699	0.0016260163	0.2886178862	877	0.7130081301
delreporter_original_BFP_PCR_pr870_pr875	BFP	1104	1230	360	1	361	0.2926829268	0.0008130081	0.293495935	870	0.7073170732
delreporter_original_BFP_PCR_pr870_pr875	BFP	1105	1230	318	1	319	0.2585365854	0.0008130081	0.2593495935	912	0.7414634146
delreporter_original_BFP_PCR_pr870_pr875	BFP	1106	1230	314	0	314	0.2552845528	0	0.2552845528	916	0.7447154472
delreporter_original_BFP_PCR_pr870_pr875	BFP	1107	1230	313	1	314	0.2544715447	0.0008130081	0.2552845528	917	0.7455284553
delreporter_original_BFP_PCR_pr870_pr875	BFP	1108	1230	312	1	313	0.2536585366	0.0008130081	0.2544715447	918	0.7463414634
delreporter_original_BFP_PCR_pr870_pr875	BFP	1109	1230	313	0	313	0.2544715447	0	0.2544715447	917	0.7455284553
delreporter_original_BFP_PCR_pr870_pr875	BFP	1110	1230	312	0	312	0.2536585366	0	0.2536585366	918	0.7463414634
delreporter_original_BFP_PCR_pr870_pr875	BFP	1111	1230	309	40	349	0.2512195122	0.0325203252	0.2837398374	921	0.7487804878
delreporter_original_BFP_PCR_pr870_pr875	BFP	1112	1230	306	0	306	0.2487804878	0	0.2487804878	924	0.7512195122
delreporter_original_BFP_PCR_pr870_pr875	BFP	1113	1230	306	0	306	0.2487804878	0	0.2487804878	924	0.7512195122
delreporter_original_BFP_PCR_pr870_pr875	BFP	1114	1230	306	1	307	0.2487804878	0.0008130081	0.2495934959	924	0.7512195122
delreporter_original_BFP_PCR_pr870_pr875	BFP	1115	1230	306	0	306	0.2487804878	0	0.2487804878	924	0.7512195122
delreporter_original_BFP_PCR_pr870_pr875	BFP	1116	1230	306	1	307	0.2487804878	0.0008130081	0.2495934959	924	0.7512195122
delreporter_original_BFP_PCR_pr870_pr875	BFP	1117	1230	307	0	307	0.2495934959	0	0.2495934959	923	0.7504065041
delreporter_original_BFP_PCR_pr870_pr875	BFP	1118	1230	307	1	308	0.2495934959	0.0008130081	0.2504065041	923	0.7504065041
delreporter_original_BFP_PCR_pr870_pr875	BFP	1119	1230	306	1	307	0.2487804878	0.0008130081	0.2495934959	924	0.7512195122
delreporter_original_BFP_PCR_pr870_pr875	BFP	1120	1230	299	1	300	0.2430894309	0.0008130081	0.243902439	931	0.7569105691
delreporter_original_BFP_PCR_pr870_pr875	BFP	1121	1230	300	3	303	0.243902439	0.0024390244	0.2463414634	930	0.756097561
delreporter_original_BFP_PCR_pr870_pr875	BFP	1122	1230	300	1	301	0.243902439	0.0008130081	0.2447154472	930	0.756097561
delreporter_original_BFP_PCR_pr870_pr875	BFP	1123	1230	300	7	307	0.243902439	0.0056910569	0.2495934959	930	0.756097561
delreporter_original_BFP_PCR_pr870_pr875	BFP	1124	1230	300	2	302	0.243902439	0.0016260163	0.2455284553	930	0.756097561
delreporter_original_BFP_PCR_pr870_pr875	BFP	1125	1230	338	0	338	0.274796748	0	0.274796748	892	0.725203252
delreporter_original_BFP_PCR_pr870_pr875	BFP	1126	1230	338	1	339	0.274796748	0.0008130081	0.2756097561	892	0.725203252
delreporter_original_BFP_PCR_pr870_pr875	BFP	1127	1230	338	0	338	0.274796748	0	0.274796748	892	0.725203252
delreporter_original_BFP_PCR_pr870_pr875	BFP	1128	1230	340	1	341	0.2764227642	0.0008130081	0.2772357724	890	0.7235772358
delreporter_original_BFP_PCR_pr870_pr875	BFP	1129	1230	300	0	300	0.243902439	0	0.243902439	930	0.756097561
delreporter_original_BFP_PCR_pr870_pr875	BFP	1130	1230	301	0	301	0.2447154472	0	0.2447154472	929	0.7552845528
delreporter_original_BFP_PCR_pr870_pr875	BFP	1131	1230	301	3	304	0.2447154472	0.0024390244	0.2471544715	929	0.7552845528
delreporter_original_BFP_PCR_pr870_pr875	BFP	1132	1230	301	0	301	0.2447154472	0	0.2447154472	929	0.7552845528
delreporter_original_BFP_PCR_pr870_pr875	BFP	1133	1230	300	0	300	0.243902439	0	0.243902439	930	0.756097561
delreporter_original_BFP_PCR_pr870_pr875	BFP	1134	1230	300	0	300	0.243902439	0	0.243902439	930	0.756097561
delreporter_original_BFP_PCR_pr870_pr875	BFP	1135	1230	300	0	300	0.243902439	0	0.243902439	930	0.756097561
delreporter_original_BFP_PCR_pr870_pr875	BFP	1136	1230	300	38	338	0.243902439	0.0308943089	0.274796748	930	0.756097561
delreporter_original_BFP_PCR_pr870_pr875	BFP	1137	1230	305	35	340	0.2479674797	0.0284552846	0.2764227642	925	0.7520325203
delreporter_original_BFP_PCR_pr870_pr875	BFP	1138	1230	300	0	300	0.243902439	0	0.243902439	930	0.756097561
delreporter_original_BFP_PCR_pr870_pr875	BFP	1139	1230	300	0	300	0.243902439	0	0.243902439	930	0.756097561
delreporter_original_BFP_PCR_pr870_pr875	BFP	1140	1197	300	0	300	0.2506265664	0	0.2506265664	897	0.7493734336
delreporter_original_BFP_PCR_pr870_pr875	BFP	1141	1197	300	1	301	0.2506265664	0.0008354219	0.2514619883	897	0.7493734336
delreporter_original_BFP_PCR_pr870_pr875	BFP	1142	1196	300	0	300	0.2508361204	0	0.2508361204	896	0.7491638796
delreporter_original_BFP_PCR_pr870_pr875	BFP	1143	1196	300	0	300	0.2508361204	0	0.2508361204	896	0.7491638796
delreporter_original_BFP_PCR_pr870_pr875	BFP	1144	1196	300	0	300	0.2508361204	0	0.2508361204	896	0.7491638796
delreporter_original_BFP_PCR_pr870_pr875	BFP	1145	1196	301	1	302	0.2516722408	0.0008361204	0.2525083612	895	0.7483277592
delreporter_original_BFP_PCR_pr870_pr875	BFP	1146	1196	300	0	300	0.2508361204	0	0.2508361204	896	0.7491638796
delreporter_original_BFP_PCR_pr870_pr875	BFP	1147	1196	300	0	300	0.2508361204	0	0.2508361204	896	0.7491638796
delreporter_original_BFP_PCR_pr870_pr875	BFP	1148	1196	300	1	301	0.2508361204	0.0008361204	0.2516722408	896	0.7491638796
delreporter_original_BFP_PCR_pr870_pr875	BFP	1149	1196	300	1	301	0.2508361204	0.0008361204	0.2516722408	896	0.7491638796
delreporter_original_BFP_PCR_pr870_pr875	BFP	1150	1196	300	5	305	0.2508361204	0.004180602	0.2550167224	896	0.7491638796
delreporter_original_BFP_PCR_pr870_pr875	BFP	1151	1196	300	5	305	0.2508361204	0.004180602	0.2550167224	896	0.7491638796
delreporter_original_BFP_PCR_pr870_pr875	BFP	1152	1196	300	0	300	0.2508361204	0	0.2508361204	896	0.7491638796
delreporter_original_BFP_PCR_pr870_pr875	BFP	1153	1196	300	0	300	0.2508361204	0	0.2508361204	896	0.7491638796
delreporter_original_BFP_PCR_pr870_pr875	BFP	1154	1196	301	3	304	0.2516722408	0.0025083612	0.254180602	895	0.7483277592
delreporter_original_BFP_PCR_pr870_pr875	BFP	1155	1196	300	5	305	0.2508361204	0.004180602	0.2550167224	896	0.7491638796
delreporter_original_BFP_PCR_pr870_pr875	BFP	1156	1196	325	12	337	0.2717391304	0.0100334448	0.2817725753	871	0.7282608696
delreporter_original_BFP_PCR_pr870_pr875	BFP	1157	1196	300	0	300	0.2508361204	0	0.2508361204	896	0.7491638796
delreporter_original_BFP_PCR_pr870_pr875	BFP	1158	1196	300	5	305	0.2508361204	0.004180602	0.2550167224	896	0.7491638796
delreporter_original_BFP_PCR_pr870_pr875	BFP	1159	1196	300	0	300	0.2508361204	0	0.2508361204	896	0.7491638796
delreporter_original_BFP_PCR_pr870_pr875	BFP	1160	1196	300	5	305	0.2508361204	0.004180602	0.2550167224	896	0.7491638796
delreporter_original_BFP_PCR_pr870_pr875	BFP	1161	1196	302	4	306	0.2525083612	0.0033444816	0.2558528428	894	0.7474916388
delreporter_original_BFP_PCR_pr870_pr875	BFP	1162	1196	300	0	300	0.2508361204	0	0.2508361204	896	0.7491638796
delreporter_original_BFP_PCR_pr870_pr875	BFP	1163	1192	300	0	300	0.2516778523	0	0.2516778523	892	0.7483221477
delreporter_original_BFP_PCR_pr870_pr875	BFP	1164	1191	300	1	301	0.2518891688	0.0008396306	0.2527287993	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1165	1191	301	3	304	0.2527287993	0.0025188917	0.255247691	890	0.7472712007
delreporter_original_BFP_PCR_pr870_pr875	BFP	1166	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1167	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1168	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1169	1191	299	2	301	0.2510495382	0.0016792611	0.2527287993	892	0.7489504618
delreporter_original_BFP_PCR_pr870_pr875	BFP	1170	1191	299	0	299	0.2510495382	0	0.2510495382	892	0.7489504618
delreporter_original_BFP_PCR_pr870_pr875	BFP	1171	1191	299	0	299	0.2510495382	0	0.2510495382	892	0.7489504618
delreporter_original_BFP_PCR_pr870_pr875	BFP	1172	1191	299	0	299	0.2510495382	0	0.2510495382	892	0.7489504618
delreporter_original_BFP_PCR_pr870_pr875	BFP	1173	1191	300	1	301	0.2518891688	0.0008396306	0.2527287993	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1174	1191	299	0	299	0.2510495382	0	0.2510495382	892	0.7489504618
delreporter_original_BFP_PCR_pr870_pr875	BFP	1175	1191	299	1	300	0.2510495382	0.0008396306	0.2518891688	892	0.7489504618
delreporter_original_BFP_PCR_pr870_pr875	BFP	1176	1191	299	0	299	0.2510495382	0	0.2510495382	892	0.7489504618
delreporter_original_BFP_PCR_pr870_pr875	BFP	1177	1191	299	0	299	0.2510495382	0	0.2510495382	892	0.7489504618
delreporter_original_BFP_PCR_pr870_pr875	BFP	1178	1191	299	1	300	0.2510495382	0.0008396306	0.2518891688	892	0.7489504618
delreporter_original_BFP_PCR_pr870_pr875	BFP	1179	1191	299	1	300	0.2510495382	0.0008396306	0.2518891688	892	0.7489504618
delreporter_original_BFP_PCR_pr870_pr875	BFP	1180	1191	299	0	299	0.2510495382	0	0.2510495382	892	0.7489504618
delreporter_original_BFP_PCR_pr870_pr875	BFP	1181	1191	299	1	300	0.2510495382	0.0008396306	0.2518891688	892	0.7489504618
delreporter_original_BFP_PCR_pr870_pr875	BFP	1182	1191	299	3	302	0.2510495382	0.0025188917	0.2535684299	892	0.7489504618
delreporter_original_BFP_PCR_pr870_pr875	BFP	1183	1191	299	0	299	0.2510495382	0	0.2510495382	892	0.7489504618
delreporter_original_BFP_PCR_pr870_pr875	BFP	1184	1191	299	1	300	0.2510495382	0.0008396306	0.2518891688	892	0.7489504618
delreporter_original_BFP_PCR_pr870_pr875	BFP	1185	1191	299	0	299	0.2510495382	0	0.2510495382	892	0.7489504618
delreporter_original_BFP_PCR_pr870_pr875	BFP	1186	1191	301	4	305	0.2527287993	0.0033585223	0.2560873216	890	0.7472712007
delreporter_original_BFP_PCR_pr870_pr875	BFP	1187	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1188	1191	300	1	301	0.2518891688	0.0008396306	0.2527287993	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1189	1191	300	1	301	0.2518891688	0.0008396306	0.2527287993	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1190	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1191	1191	300	2	302	0.2518891688	0.0016792611	0.2535684299	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1192	1191	300	2	302	0.2518891688	0.0016792611	0.2535684299	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1193	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1194	1191	302	7	309	0.2535684299	0.0058774139	0.2594458438	889	0.7464315701
delreporter_original_BFP_PCR_pr870_pr875	BFP	1195	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1196	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1197	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1198	1191	300	2	302	0.2518891688	0.0016792611	0.2535684299	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1199	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1200	1191	300	1	301	0.2518891688	0.0008396306	0.2527287993	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1201	1191	300	1	301	0.2518891688	0.0008396306	0.2527287993	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1202	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1203	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1204	1191	301	2	303	0.2527287993	0.0016792611	0.2544080605	890	0.7472712007
delreporter_original_BFP_PCR_pr870_pr875	BFP	1205	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1206	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1207	1191	303	2	305	0.2544080605	0.0016792611	0.2560873216	888	0.7455919395
delreporter_original_BFP_PCR_pr870_pr875	BFP	1208	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1209	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1210	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1211	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1212	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1213	1191	300	1	301	0.2518891688	0.0008396306	0.2527287993	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1214	1191	300	1	301	0.2518891688	0.0008396306	0.2527287993	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1215	1191	300	1	301	0.2518891688	0.0008396306	0.2527287993	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1216	1191	301	0	301	0.2527287993	0	0.2527287993	890	0.7472712007
delreporter_original_BFP_PCR_pr870_pr875	BFP	1217	1191	300	2	302	0.2518891688	0.0016792611	0.2535684299	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1218	1191	300	1	301	0.2518891688	0.0008396306	0.2527287993	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1219	1191	302	2	304	0.2535684299	0.0016792611	0.255247691	889	0.7464315701
delreporter_original_BFP_PCR_pr870_pr875	BFP	1220	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1221	1191	300	2	302	0.2518891688	0.0016792611	0.2535684299	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1222	1191	300	1	301	0.2518891688	0.0008396306	0.2527287993	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1223	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1224	1191	309	6	315	0.2594458438	0.0050377834	0.2644836272	882	0.7405541562
delreporter_original_BFP_PCR_pr870_pr875	BFP	1225	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1226	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1227	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1228	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1229	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1230	1191	301	6	307	0.2527287993	0.0050377834	0.2577665827	890	0.7472712007
delreporter_original_BFP_PCR_pr870_pr875	BFP	1231	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1232	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1233	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1234	1191	300	1	301	0.2518891688	0.0008396306	0.2527287993	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1235	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1236	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1237	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1238	1191	307	1	308	0.2577665827	0.0008396306	0.2586062133	884	0.7422334173
delreporter_original_BFP_PCR_pr870_pr875	BFP	1239	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1240	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1241	1191	302	1	303	0.2535684299	0.0008396306	0.2544080605	889	0.7464315701
delreporter_original_BFP_PCR_pr870_pr875	BFP	1242	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1243	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1244	1191	300	1	301	0.2518891688	0.0008396306	0.2527287993	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1245	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1246	1191	303	0	303	0.2544080605	0	0.2544080605	888	0.7455919395
delreporter_original_BFP_PCR_pr870_pr875	BFP	1247	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1248	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1249	1191	300	2	302	0.2518891688	0.0016792611	0.2535684299	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1250	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
delreporter_original_BFP_PCR_pr870_pr875	BFP	1251	1191	300	0	300	0.2518891688	0	0.2518891688	891	0.7481108312
