seqname	sample	bp	cov	del	ins	indel	delRatio	insRatio	indelRatio
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1276	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1277	663	1	0	1	0.00150829562594268	0	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1278	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1279	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1280	663	2	0	2	0.00301659125188537	0	0.00301659125188537
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1281	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1282	663	1	1	2	0.00150829562594268	0.00150829562594268	0.00301659125188537
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1283	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1284	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1285	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1286	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1287	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1288	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1289	663	0	2	2	0	0.00301659125188537	0.00301659125188537
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1290	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1291	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1292	663	1	2	3	0.00150829562594268	0.00301659125188537	0.00452488687782805
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1293	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1294	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1295	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1296	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1297	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1298	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1299	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1300	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1301	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1302	663	7	3	10	0.0105580693815988	0.00452488687782805	0.0150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1303	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1304	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1305	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1306	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1307	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1308	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1309	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1310	663	0	2	2	0	0.00301659125188537	0.00301659125188537
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1311	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1312	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1313	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1314	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1315	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1316	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1317	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1318	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1319	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1320	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1321	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1322	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1323	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1324	663	5	2	7	0.00754147812971342	0.00301659125188537	0.0105580693815988
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1325	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1326	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1327	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1328	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1329	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1330	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1331	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1332	663	2	5	7	0.00301659125188537	0.00754147812971342	0.0105580693815988
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1333	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1334	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1335	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1336	663	0	2	2	0	0.00301659125188537	0.00301659125188537
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1337	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1338	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1339	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1340	663	2	1	3	0.00301659125188537	0.00150829562594268	0.00452488687782805
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1341	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1342	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1343	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1344	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1345	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1346	663	0	2	2	0	0.00301659125188537	0.00301659125188537
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1347	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1348	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1349	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1350	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1351	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1352	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1353	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1354	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1355	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1356	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1357	663	2	1	3	0.00301659125188537	0.00150829562594268	0.00452488687782805
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1358	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1359	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1360	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1361	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1362	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1363	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1364	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1365	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1366	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1367	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1368	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1369	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1370	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1371	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1372	663	1	0	1	0.00150829562594268	0	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1373	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1374	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1375	663	1	0	1	0.00150829562594268	0	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1376	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1377	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1378	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1379	663	1	1	2	0.00150829562594268	0.00150829562594268	0.00301659125188537
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1380	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1381	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1382	663	0	4	4	0	0.00603318250377074	0.00603318250377074
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1383	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1384	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1385	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1386	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1387	663	0	2	2	0	0.00301659125188537	0.00301659125188537
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1388	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1389	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1390	663	10	2	12	0.0150829562594268	0.00301659125188537	0.0180995475113122
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1391	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1392	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1393	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1394	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1395	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1396	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1397	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1398	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1399	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1400	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1401	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1402	663	1	4	5	0.00150829562594268	0.00603318250377074	0.00754147812971342
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1403	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1404	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1405	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1406	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1407	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1408	663	1	0	1	0.00150829562594268	0	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1409	663	3	1	4	0.00452488687782805	0.00150829562594268	0.00603318250377074
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1410	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1411	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1412	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1413	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1414	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1415	663	1	1	2	0.00150829562594268	0.00150829562594268	0.00301659125188537
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1416	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1417	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1418	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1419	663	1	0	1	0.00150829562594268	0	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1420	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1421	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1422	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1423	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1424	663	1	0	1	0.00150829562594268	0	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1425	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1426	663	1	0	1	0.00150829562594268	0	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1427	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1428	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1429	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1430	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1431	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1432	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1433	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1434	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1435	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1436	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1437	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1438	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1439	663	0	2	2	0	0.00301659125188537	0.00301659125188537
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1440	663	6	0	6	0.00904977375565611	0	0.00904977375565611
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1441	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1442	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1443	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1444	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1445	663	1	0	1	0.00150829562594268	0	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1446	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1447	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1448	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1449	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1450	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1451	663	0	2	2	0	0.00301659125188537	0.00301659125188537
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1452	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1453	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1454	663	1	2	3	0.00150829562594268	0.00301659125188537	0.00452488687782805
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1455	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1456	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1457	663	1	0	1	0.00150829562594268	0	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1458	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1459	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1460	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1461	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1462	663	0	2	2	0	0.00301659125188537	0.00301659125188537
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1463	663	0	6	6	0	0.00904977375565611	0.00904977375565611
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1464	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1465	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1466	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1467	663	1	1	2	0.00150829562594268	0.00150829562594268	0.00301659125188537
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1468	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1469	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1470	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1471	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1472	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1473	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1474	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1475	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1476	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1477	663	1	0	1	0.00150829562594268	0	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1478	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1479	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1480	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1481	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1482	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1483	663	0	3	3	0	0.00452488687782805	0.00452488687782805
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1484	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1485	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1486	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1487	663	1	4	5	0.00150829562594268	0.00603318250377074	0.00754147812971342
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1488	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1489	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1490	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1491	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1492	663	1	0	1	0.00150829562594268	0	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1493	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1494	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1495	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1496	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1497	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1498	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1499	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1500	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1501	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1502	663	0	2	2	0	0.00301659125188537	0.00301659125188537
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1503	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1504	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1505	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1506	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1507	663	0	2	2	0	0.00301659125188537	0.00301659125188537
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1508	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1509	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1510	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1511	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1512	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1513	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1514	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1515	663	1	0	1	0.00150829562594268	0	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1516	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1517	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1518	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1519	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1520	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1521	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1522	663	1	0	1	0.00150829562594268	0	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1523	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1524	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1525	663	0	1	1	0	0.00150829562594268	0.00150829562594268
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1526	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1527	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1528	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1529	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1530	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1531	663	0	0	0	0	0	0
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1532	663	0	2	2	0	0.00301659125188537	0.00301659125188537
delreporter_mcherry_full_replace_PCR_pr870_pr875	mCherry	1533	663	0	0	0	0	0	0
